UNITID,AGENCY,FIRENAME,FIRENUM,STARTDATE,PERIMDATE,ACRES,YEAR,CAUSE,SHAPE_AREA,SHAPE_LEN
WANES,WA DNR - NE REGION,BUCKEYE,UNKNOWN,1987-01-01,1987-01-01,227.33273899,1987,UNKNOWN,9902574.5,15985.2274111
WANES,WA DNR - NE REGION,STONY PEAK,UNKNOWN,1985-01-01,1985-01-01,289.5896455,1985,UNKNOWN,12614474.5,15780.7544788
WANES,WA DNR - NE REGION,LIBERTY LAKE,UNKNOWN,1985-01-01,1985-01-01,855.37991371,1985,UNKNOWN,37260200.0,38532.7122401
WANES,WA DNR - NE REGION,RAIL CANYON,UNKNOWN,1994-08-01,1994-08-01,102.0968386,1994,UNKNOWN,4447320.5,7985.87123125
WANES,WA DNR - NE REGION,CORK SCREW,UNKNOWN,1994-08-01,1994-08-01,185.87267875,1994,UNKNOWN,8096581.5,11092.8483935
WANES,WA DNR - NE REGION,OWENS RD,UNKNOWN,1994-08-01,1994-08-01,127.00405485,1994,UNKNOWN,5532274.5,9024.13264378
WANES,WA DNR - NE REGION,NEWKIRK - OLD TRAIL RD,UNKNOWN,1997-01-01,1997-01-01,772.41805753,1997,UNKNOWN,33646396.0,29728.5893174
WANES,WA DNR - NE REGION,RIVERSIDE,UNKNOWN,1994-08-01,1994-08-01,455.86572383,1994,UNKNOWN,19857431.5,21359.7259984
WANES,WA DNR - NE REGION,UNKNOWN,UNKNOWN,1991-08-01,1991-08-01,407.72478287,1991,UNKNOWN,17760420.5,25519.9609319
WANES,WA DNR - NE REGION,UNKNOWN,UNKNOWN,1991-08-01,1991-08-01,235.15460223,1991,UNKNOWN,10243293.5,13718.8566055
WANES,WA DNR - NE REGION,UNKNOWN,UNKNOWN,1973-01-01,1973-01-01,499.72147776,1973,UNKNOWN,21767780.5,19715.3965534
WANES,WA DNR - NE REGION,UNKNOWN,UNKNOWN,1991-08-01,1991-08-01,100.46829673,1991,UNKNOWN,4376381.5,8645.80605825
WANES,WA DNR - NE REGION,UNKNOWN,UNKNOWN,1991-08-01,1991-08-01,26.39785582,1991,UNKNOWN,1149886.0,4055.3047405
WASES,WA DNR - SE REGION,CLEVELAND FIRE,UNKNOWN,1998-07-27,1998-07-27,18500.4198579,1998,LIGHTNING,805875065.5,143802.559065
WASES,WA DNR - SE REGION,MAJOR CREEK FIRE,UNKNOWN,1999-07-01,1999-07-01,730.60635447,1999,UNKNOWN,31825085.5,34745.4072301
WASES,WA DNR - SE REGION,EASTON FIRE,UNKNOWN,1999-09-11,1999-09-11,75.93894012,1999,UNKNOWN,3307887.0,8346.40643985
WASES,WA DNR - SE REGION,MIDDLE FORK FIRE,UNKNOWN,2000-08-29,2000-08-29,2.24146902,2000,UNKNOWN,97638.0,1233.87418312
WASES,WA DNR - SE REGION,WHITES BASIN FIRE,UNKNOWN,2000-07-17,2000-07-17,122.67797005,2000,UNKNOWN,5343831.0,14408.7529854
WAOWF,OKAN-WEN NF,BAILEY FIRE,UNKNOWN,2001-08-13,2001-08-13,3211.96752531,2001,UNKNOWN,139912745.75,85511.107289
WASES,WA DNR - SE REGION,DRY CREEK FIRE,UNKNOWN,2001-08-01,2001-08-01,17.14686611,2001,UNKNOWN,746914.5,3467.79027961
WANES,WA DNR - NE REGION,GAMBLES MILL FIRE (BREWSTER,UNKNOWN,2001-08-12,2001-08-12,5516.094728,2001,UNKNOWN,240280125.229,79565.0777003
WASES,WA DNR - SE REGION,HIGHLAND FLATS FIRE,UNKNOWN,2001-08-01,2001-08-01,128.72576743,2001,UNKNOWN,5607272.0,15603.206251
WANES,WA DNR - NE REGION,INDIAN DAN FIRE (BREWSTER COMPLEX),333,2001-08-12,2001-08-12,584.61616996,2001,UNKNOWN,25465778.5,23112.9043613
WAOWF,OKAN-WEN NF,LIBBY SOUTH FIRE,UNKNOWN,2001-07-09,2001-07-09,3789.27302155,2001,UNKNOWN,165060072.577,75715.3340155
WAOWF,OKAN-WEN NF,REX CREEK FIRE,UNKNOWN,2001-08-12,2001-08-12,44581.48303191,2001,UNKNOWN,1941961633.0,472970.530993
WAGPF,GIFFORD PINCHOT NF,SALT CREEK FIRE (SALT CREEK COMPLEX),090,2001-09-15,2001-09-15,312.56508176,2001,UNKNOWN,13615280.5,31030.2070536
WANES,WA DNR - NE REGION,PINGSTON,271,2007-07-28,2007-07-28,126.1982665,2007,UNKNOWN,5497174.5,12280.929617
WACOA,COLVILLE AGENCY,ABRAHAM CANYON,166,2008-07-10,2008-07-13,372.33179875,2008,UNKNOWN,16218708.2785,21459.9279836
WASES,WA DNR - SE REGION,SPRUCE DOME COMPLEX,UNKNOWN,2001-08-16,2001-08-16,2722.11064738,2001,UNKNOWN,118574665.5,114102.018432
WACOA,COLVILLE AGENCY,ST. MARY'S FIRE (VIRGINIA LAKE COMPLEX),132,2001-08-12,2001-08-12,32978.7297895,2001,UNKNOWN,1436547723.42,335745.22462
WAOWF,OKAN-WEN NF,TOMMY CREEK FIRE,709,2001-09-16,2001-09-16,647.1737262,2001,UNKNOWN,28190774.75,41293.4413991
WASES,WA DNR - SE REGION,TOUCHET ROAD,UNKNOWN,2001-08-01,2001-08-01,258.25443063,2001,UNKNOWN,11249518.0,16295.7707818
WASES,WA DNR - SE REGION,UNION VALLEY FIRE,366,2001-07-27,2001-07-27,4523.3080209,2001,UNKNOWN,197034509.25,95576.3877567
WASPD,SPOKANE BLM,DEER MOUNTAIN FIRE,UNKNOWN,2002-08-16,2002-08-16,2280.88454823,2002,UNKNOWN,99354933.5,52617.821342
WAOWF,OKAN-WEN NF,DEER POINT FIRE,UNKNOWN,2002-07-15,2002-07-15,20993.93033698,2002,UNKNOWN,914491947.5,236870.867923
WASES,WA DNR - SE REGION,EWE NECK FIRE,UNKNOWN,2002-08-01,2002-08-01,75.9503038,2002,UNKNOWN,3308382.0,10674.3134605
WANES,WA DNR - NE REGION,BLACK CANYON FIRE,310,2003-08-10,2003-08-10,2281.36471544,2003,UNKNOWN,99375849.5,67625.6338819
WANES,WA DNR - NE REGION,BULLDOG FIRE,403,2003-09-05,2003-09-05,411.58409583,2003,UNKNOWN,17928531.5,28466.9253839
WAOWF,OKAN-WEN NF,FAREWELL FIRE (FAWN PEAK COMPLEX),UNKNOWN,2003-06-30,2003-06-30,81233.40724807,2003,UNKNOWN,3538513065.63,430202.408448
WAOWF,OKAN-WEN NF,FAWN PEAK FIRE (FAWN PEAK COMPLEX),199,2003-06-30,2003-06-30,74.02080802,2003,UNKNOWN,3224333.5,8643.14500834
WAMSF,MT. BAKER-SNOQ NF,GOLD HILL FIRE (NORTH ZONE COMPLEX),147,2003-08-07,2003-08-07,169.78598676,2003,UNKNOWN,7395848.0,16111.6336546
WAOWF,OKAN-WEN NF,MAPLE,467,2003-09-06,2003-09-06,1626.25142006,2003,UNKNOWN,70839228.5,85591.9350915
WACOA,COLVILLE AGENCY,MCGINNIS FLAT,097,2003-07-18,2003-07-18,2255.85284801,2003,UNKNOWN,98264557.0,49410.0006226
WAOWF,OKAN-WEN NF,NEEDLES FIRE,398,2003-09-03,2003-09-03,19328.21003774,2003,UNKNOWN,841933461.5,285480.365195
WAMRP,MOUNT RAINIER NP,PANTHER FIRE (MOUNT RAINIER COMPLEX),168,2003-08-21,2003-08-21,43.95596095,2003,UNKNOWN,1914714.0,6367.03544373
WACOA,COLVILLE AGENCY,RATTLESNAKE CANYON FIRE,079,2003-07-05,2003-07-05,10486.7618965,2003,UNKNOWN,456801521.0,158290.702744
WAMRP,MOUNT RAINIER NP,REDSTONE FIRE (MOUNT RAINIER COMPLEX),168,2003-08-21,2003-08-21,46.97740324,2003,UNKNOWN,2046327.5,6460.5112805
WAOWF,OKAN-WEN NF,SQUARE LAKE FIRE,482,2003-08-26,2003-08-26,903.30043368,2003,UNKNOWN,39347609.5,42067.1891565
WASPD,SPOKANE BLM,BEEBE,003,2004-07-04,2004-07-06,4205.59362447,2004,UNKNOWN,183194925.5,115531.072963
WANES,WA DNR - NE REGION,BOTTLE TWO,103,2004-06-21,2004-06-23,33.38955045,2004,LIGHTNING,1454443.0,6989.59139339
WAOWF,OKAN-WEN NF,DEEP HARBOR FIRE (POT PEAK / SISI RIDGE COMPLEX),271,2004-06-19,2004-08-16,29995.51187816,2004,UNKNOWN,1306599271.0,247462.90777
WAOWF,OKAN-WEN NF,DIRTY FACE PEAK,639,2004-08-16,2004-08-16,295.32827038,2004,UNKNOWN,12864448.0,14590.7110982
WACOA,COLVILLE AGENCY,ELMER CITY,218,2004-07-29,2004-07-29,1928.78592682,2004,CHILDREN,84017578.901,80032.0602759
WAOWF,OKAN-WEN NF,FISCHER,689,2004-08-08,2004-08-23,16425.33218253,2004,EQUIPMENT USE,715484607.924,188662.900551
WAOWF,OKAN-WEN NF,FREEZEOUT FIRE (WILLIAMS BUTTE COMPLEX),248,2004-06-24,2004-08-13,708.04545155,2004,LIGHTNING,30842336.5,91475.400685
WANES,WA DNR - NE REGION,BLUEHOO FIRE (HIGHLANDS COMPLEX),464,2004-08-19,2004-08-19,10.26878534,2004,UNKNOWN,447306.5,3056.18097651
WACOA,COLVILLE AGENCY,HOPKINS CANYON FIRE (HOPKINS CANYON COMPLEX),143,2004-06-26,2004-07-03,5071.7412695,2004,UNKNOWN,220924166.0,75793.294813
WAOWF,OKAN-WEN NF,ICICLE,443,2004-07-15,2004-07-23,696.92253057,2004,UNKNOWN,30357824.0,26167.889155
WASES,WA DNR - SE REGION,LAUDERDALE,543,2004-07-25,2004-07-28,247.8296494,2004,ARSON,10795416.346,23638.6135677
WAOWF,OKAN-WEN NF,MEBEE FIRE (WILLIAMS BUTTE COMPLEX),666,2004-08-10,2004-08-17,234.37441537,2004,LIGHTNING,10209308.696,15191.2851682
WANES,WA DNR - NE REGION,MILL CANYON FIRE (MILL CANYON COMPLEX),334,2004-08-01,2004-08-05,1090.03615537,2004,RECREATION,47481785.0,48130.6060423
WASES,WA DNR - SE REGION,MUD LAKE,693,2004-08-10,2004-08-14,3864.29302832,2004,UNKNOWN,168327931.0,66960.7795245
WAOWF,OKAN-WEN NF,PEEVE FIRE (WILLIAMS BUTTE COMPLEX),UNKNOWN,2004-07-30,2004-07-30,51.23623571,2004,UNKNOWN,2231841.5,7113.36713609
WAOWF,OKAN-WEN NF,POT PEAK FIRE (POT PEAK / SISI RIDGE COMPLEX),271,2004-06-26,2004-08-02,15395.1402249,2004,LIGHTNING,670609625.75,172317.902708
WAOWF,OKAN-WEN NF,N/A,271,2004-06-26,2004-06-26,1.77180461,2004,UNKNOWN,77179.5,1146.50567886
WAOWF,OKAN-WEN NF,RATTLESNAKE PEAK,553,2004-07-18,2004-08-14,662.25788606,2004,UNKNOWN,28847838.125,50650.2432883
WAOWF,OKAN-WEN NF,REECER,062,2004-04-27,2004-04-28,107.75963673,2004,CAMPFIRE,4693991.0,10990.0621977
WAOWF,OKAN-WEN NF,SISI RIDGE FIRE (POT PEAK / SISI RIDGE COMPLEX),525,2004-06-19,2004-07-26,343.19843432,2004,LIGHTNING,14949664.0,20513.7092048
WAOWF,OKAN-WEN NF,WILLIAMS BUTTE FIRE (WILLIAMS BUTTE COMPLEX),755,2004-08-16,2004-08-22,1257.84650291,2004,LIGHTNING,54791574.5,32342.7025767
WANES,WA DNR - NE REGION,BURNT BREAD,177,2005-08-06,2005-08-25,1351.45740167,2005,MISCELLANEOUS,58869248.939,52872.2520878
WASES,WA DNR - SE REGION,DIRTY FACE FIRE,365,2005-07-30,2005-08-07,1150.52522308,2005,MISCELLANEOUS,50116678.25,40917.0524082
WANES,WA DNR - NE REGION,HARKER CANYON,219,2005-08-10,2005-08-14,1557.29132443,2005,UNKNOWN,67835338.75,54959.6163829
WASPA,SPOKANE AGENCY,HOT FALLS,UNKNOWN,2005-07-15,2005-07-15,174.4137027,2005,ARSON,7597430.5,13379.8335885
WASES,WA DNR - SE REGION,LICK CREEK,392,2005-08-04,2005-08-07,734.67808219,2005,EQUIPMENT USE,32002449.25,30363.9597635
WANES,WA DNR - NE REGION,MARTIN ROAD FIRE,346,2005-09-28,2005-09-28,877.5770755,2005,DEBRIS BURN,38227104.5,39967.987762
WANES,WA DNR - NE REGION,PEARRYGIN LAKE,089,2005-07-03,2005-07-07,531.28786895,2005,MISCELLANEOUS,23142807.0,21133.2494643
ORUMF,UMATILLA NF,SCHOOL FIRE,UNKNOWN,2005-08-05,2005-08-16,49684.75034004,2005,UNKNOWN,2164259067.75,370901.339731
WACOA,COLVILLE AGENCY,SECOND HUD,UNKNOWN,2005-07-06,2005-07-06,4176.06234755,2005,UNKNOWN,181908548.223,92371.9847282
WANCP,NORTH CASCADES NP,SHADY,UNKNOWN,2005-07-19,2005-08-02,153.16695794,2005,MISCELLANEOUS,6671926.0,11571.7732104
WAWFS,WA FIRE SERVICE,BADGER MOUNTAIN FIRE (BADGER MTN COMPLEX),902,2008-07-10,2008-07-13,13265.63743152,2008,UNKNOWN,577848855.115,135259.593797
WANES,WA DNR - NE REGION,RED LAKE,UNKNOWN,1997-01-01,1997-01-01,1150.8925627,1997,UNKNOWN,50132679.5,37331.8932623
WASPS,WA DNR - SPS REGION,DEWATTO 2,074,2006-09-02,2006-09-06,61.2668931,2006,ARSON,2668775.1885,9567.1172423
WAOWF,OKAN-WEN NF,FLICK CREEK,406,2006-07-07,2006-09-14,7888.75476548,2006,CAMPFIRE,343632783.049,181931.466724
WAMSF,MT. BAKER-SNOQ NF,GREENWATER 7440,341,2006-09-02,2006-09-12,193.16638966,2006,UNKNOWN,8414294.2765,18690.2042106
WAYAA,BIA - YAKIMA,JUNGLE BUTTE (JUNGLE BUTTE COMPLEX),098,2006-09-04,2006-09-04,92.94075285,2006,UNKNOWN,4048483.0,10241.2347126
WAYAA,BIA - YAKIMA,KLOSE BUTTE (JUNGLE BUTTE COMPLEX),098,2007-09-04,2007-09-04,36.79927484,2007,UNKNOWN,1602970.0,5733.10994203
WAYAA,BIA - YAKIMA,PEAVINE RIDGE (JUNGLE BUTTE COMPLEX),098,2006-09-04,2006-09-09,321.59226433,2006,UNKNOWN,14008503.0,23630.1812907
WAOWF,OKAN-WEN NF,POLALLIE,634,2006-09-04,2006-09-14,961.6584334,2006,LIGHTNING,41889673.7995,45950.9309929
WANES,WA DNR - NE REGION,QUINN'S MEADOW,422,2006-08-29,2006-09-02,323.23782876,2006,DEBRIS BURN,14080183.5,23813.4602895
WAOWF,OKAN-WEN NF,TATOOSH (TATOOSH COMPLEX),547,2006-08-22,2006-09-12,54331.78201564,2006,UNKNOWN,2366682957.84,703318.834733
WAOWF,OKAN-WEN NF,TINPAN,304,2006-07-07,2006-09-14,9253.1123814,2006,LIGHTNING,403063963.073,284800.515523
WANES,WA DNR - NE REGION,VALLEY MILL,298,2006-08-08,2006-08-08,460.53613966,2006,DEBRIS BURN,20060874.0,26368.2062775
WAOWF,OKAN-WEN NF,VAN PEAK,638,2006-09-04,2006-09-04,1815.93883514,2006,LIGHTNING,79101979.25,85314.6100977
WAWFS,WA FIRE SERVICE,LEWIS AND CLARK,1772,2007-06-13,2007-06-15,752.88580539,2007,EQUIPMENT USE,32795574.5,20866.6293899
WAWFS,WA FIRE SERVICE,HORSE HEAVEN COMPLEX - SIXPRONG,802,2007-07-13,2007-07-16,20395.00144907,2007,LIGHTNING,888402709.5,247964.660129
WAWFS,WA FIRE SERVICE,HORSE HEAVEN COMPLEX - WOODGULCH,802,2007-07-13,2007-07-13,7665.65524937,2007,UNKNOWN,333914607.0,117459.48956
WACOF,COLVILLE NF,CROWN CREEK,092,2007-07-13,2007-07-19,34.56344748,2007,LIGHTNING,1505577.75,7213.02910728
WANES,WA DNR - NE REGION,MOSES - DNR COMPLEX,UNKNOWN,1991-08-01,1991-08-01,4440.2636862,1991,UNKNOWN,193417112.5,90036.2434263
WA,UNKNOWN,MARSHALL,UNKNOWN,1991-08-01,1991-08-01,988.30662769,1991,UNKNOWN,43050464.5,70739.5284136
WA,UNKNOWN,HAPPY HILL,UNKNOWN,1991-08-01,1991-08-01,624.0279782,1991,UNKNOWN,27182550.0,25239.1533075
WAMSF,MT. BAKER-SNOQ NF,GOLD HILL,UNKNOWN,2009-07-30,2009-08-05,18.88934802,2009,UNKNOWN,822816.708365,6030.34435203
WACOA,COLVILLE AGENCY,MILEPOST 281,272,2009-09-01,2009-09-03,310.06666942,2009,MISCELLANEOUS,13506450.0941,15679.2499412
WASPD,SPOKANE BLM,SPUD FIRE,UNKNOWN,2005-06-28,2005-06-29,123.42634311,2005,UNKNOWN,5376430.0,15872.1286228
WANES,WA DNR - NE REGION,SQUAW CREEK,320,2005-09-08,2005-09-11,1097.04661729,2005,ELECTRIC FENCE,47787159.5,35882.4760828
WAMCR,MID COLUMBIA NWR,WEATHER STATION,UNKNOWN,2005-07-05,2005-07-07,4914.72714895,2005,MISCELLANEOUS,214084658.267,74570.91591
WACOA,COLVILLE AGENCY,WEST LAKE OMAK,UNKNOWN,2005-07-12,2005-07-15,11264.63688587,2005,EQUIPMENT USE,490685620.0,164770.80894
WASES,WA DNR - SE REGION,WOOD GULCH,325,2005-07-23,2005-07-26,5751.16107854,2005,UNKNOWN,250519574.5,111030.640887
WAOLP,OLYMPIC NP,BEAR GULCH II,215,2006-07-25,2006-08-28,797.59432903,2006,UNKNOWN,34743070.0,33627.1444502
WANES,WA DNR - NE REGION,BISBEE MTN. FIRE,455,2006-09-09,2006-09-11,485.10347565,2006,MISCELLANEOUS,21131022.875,27739.0920409
WAOWF,OKAN-WEN NF,CEDAR CREEK (TRIPOD COMPLEX),553,2006-08-22,2006-09-13,1631.10970282,2006,LIGHTNING,71050854.4507,108173.711126
WA,UNKNOWN,NINEMILE,UNKNOWN,1991-08-01,1991-08-01,15044.23400608,1991,UNKNOWN,655324212.0,262466.060728
WA,UNKNOWN,CHATTAROY,UNKNOWN,1991-08-01,1991-08-01,4728.47892308,1991,UNKNOWN,205971718.0,195519.219417
WA,UNKNOWN,UNKNOWN,UNKNOWN,1985-01-01,1985-01-01,184.77554397,1985,UNKNOWN,8048790.5,13850.2580143
WA,UNKNOWN,PONDEROSA,UNKNOWN,1991-08-01,1991-08-01,1474.66884633,1991,UNKNOWN,64236318.0,44536.8383109
WA,UNKNOWN,JENNINGS ROAD,UNKNOWN,1991-08-01,1991-08-01,283.505668,1991,UNKNOWN,12349457.5,17743.3190126
WA,UNKNOWN,NINEMILE RD,UNKNOWN,1996-01-01,1996-01-01,3019.12954666,1996,UNKNOWN,131512757.0,118253.25986
WA,UNKNOWN,RAMBO RD,UNKNOWN,1991-08-01,1991-08-01,268.75578117,1991,UNKNOWN,11706955.0,22103.2723074
WA,UNKNOWN,GREENBLUFF,UNKNOWN,1991-08-01,1991-08-01,98.2191027,1991,UNKNOWN,4278407.0,9548.64103527
WA,UNKNOWN,LEESON PIT,UNKNOWN,1991-08-01,1991-08-01,146.57213128,1991,UNKNOWN,6384656.5,14159.3078717
WA,UNKNOWN,TEMPLE,UNKNOWN,1991-08-01,1991-08-01,190.32213411,1991,UNKNOWN,8290399.0,19270.0869857
WA,UNKNOWN,HOLCOMB,UNKNOWN,1991-08-01,1991-08-01,744.13699858,1991,UNKNOWN,32414478.0,30166.5958673
WA,UNKNOWN,TRENT,UNKNOWN,1991-08-01,1991-08-01,797.31130449,1991,UNKNOWN,34730741.5,41967.7738833
WA,UNKNOWN,HANGMAN,UNKNOWN,1991-08-01,1991-08-01,131.05694066,1991,UNKNOWN,5708817.5,11726.0692761
WANCP,NORTH CASCADES NP,YAXON,346,2010-07-29,2010-08-02,6.68998526,2010,LIGHTNING,291414.592157,2296.85765909
WA,UNKNOWN,HOMESTEAD,UNKNOWN,1991-08-01,1991-08-01,283.16590539,1991,UNKNOWN,12334657.5,14922.6003486
WASES,WA DNR - SE REGION,COLUMBIA COMPLEX,545,2006-08-21,2006-08-21,109401.7753911,2006,UNKNOWN,4765522273.89,1367013.44217
WAWFS,WA FIRE SERVICE,AVERY,UNKNOWN,2009-08-13,2009-08-13,264.60167397,2009,UNKNOWN,11526002.8138,24637.4544314
WACOA,COLVILLE AGENCY,CAMERON LAKE,167,2013-08-06,2013-08-07,131.1028321,2013,LIGHTNING,5710816.52311,9383.72516978
WACOA,COLVILLE AGENCY,BUFFALO LAKE,0254,2009-08-21,2009-08-21,328.63973445,2009,ARSON,14315489.5705,16752.5926219
WACOF,COLVILLE NF,SLEEPY,024,2001-08-01,2001-08-01,1401.85056765,2001,UNKNOWN,61064366.4688,49277.5379725
WAOWF,OKAN-WEN NF,DISCOVERY,UNKNOWN,2009-07-28,2009-08-08,4120.2867889,2009,UNKNOWN,179478974.606,66560.7776835
WAMCR,MID COLUMBIA NWR,DRY CREEK COMPLEX,UNKNOWN,2009-08-21,2009-08-23,48901.64865507,2009,UNKNOWN,2130147294.8,515045.110673
WASES,WA DNR - SE REGION,HIGH HILL,UNKNOWN,2009-08-20,2009-08-22,98.61899503,2009,UNKNOWN,4295826.23997,15860.7734914
WASES,WA DNR - SE REGION,SR-17,UNKNOWN,2009-08-20,2009-08-23,897.49516605,2009,UNKNOWN,39094733.0537,26698.2117061
WASES,WA DNR - SE REGION,B.5,UNKNOWN,2009-08-20,2009-08-23,282.12277067,2009,UNKNOWN,12289218.7333,19226.818462
WASES,WA DNR - SE REGION,TRAIL,UNKNOWN,2009-07-05,2009-07-07,63.30774201,2009,CAMPFIRE,2757674.21137,8164.27954738
WASES,WA DNR - SE REGION,OAK CREEK,UNKNOWN,2009-07-15,2009-07-17,150.41144852,2009,UNKNOWN,6551896.49002,14181.7471613
WASES,WA DNR - SE REGION,NAHAHUM,UNKNOWN,2009-08-19,2009-08-19,48.50436303,2009,UNKNOWN,2112841.60213,6816.94166002
WASES,WA DNR - SE REGION,LAKE ENTIAT,UNKNOWN,2009-06-02,2009-06-02,182.4252547,2009,UNKNOWN,7946412.30902,17552.292363
WASES,WA DNR - SE REGION,HALE STORM,UNKNOWN,2009-07-31,2009-08-05,54.80694637,2009,UNKNOWN,2387381.03422,8682.60643481
WANES,WA DNR - NE REGION,ODEN ROAD,1262,2009-08-22,2009-08-26,9607.49330354,2009,LIGHTNING,418500734.294,118315.075555
WACOA,COLVILLE AGENCY,MILEPOST 38,304,2009-09-16,2009-09-18,1910.88147461,2009,MISCELLANEOUS,83237664.0822,52565.6655268
WACOA,COLVILLE AGENCY,CONCRETE PLANT,265,2009-08-27,2009-08-28,195.80526241,2009,ARSON,8529243.11348,13279.8055903
WANCP,NORTH CASCADES NP,BRUSH CREEK,203,2009-08-02,2009-08-09,391.44204795,2009,LIGHTNING,17051147.4038,21839.0646631
WAOWF,OKAN-WEN NF,PRESTON-FOX,UNKNOWN,2009-10-04,2009-10-07,1215.98778453,2009,DEBRIS BURN,52968216.0205,32781.837725
WAOWF,OKAN-WEN NF,TWIN PEAKS,UNKNOWN,2009-09-03,2009-09-25,666.36478804,2009,UNKNOWN,29026734.0599,26803.8586712
WACCC,COLUMBIA CASCADE,DALLESPORT,001,2010-07-12,2010-07-13,1179.06539837,2010,POWER LINE,51359883.3127,33858.6818889
WASES,WA DNR - SE REGION,SWAKANE,249,2010-07-10,2010-07-16,19437.00371798,2010,MISCELLANEOUS,846672495.255,149484.097735
WAYKCN,YAKIMA COUNTY FD,COWICHE MILL,102,2010-07-18,2010-07-19,6190.6972946,2010,MISCELLANEOUS,269665695.487,79784.9450003
WASPA,SPOKANE AGENCY,LINE,005629,2010-07-12,2010-07-15,909.85577433,2010,MISCELLANEOUS,39633158.9969,50876.4601009
WANCP,NORTH CASCADES NP,DEVILS GULCH,298,2010-07-29,2010-08-02,36.63409036,2010,LIGHTNING,1595774.59312,7120.94253629
WANCP,NORTH CASCADES NP,NAHAHUM,346,2010-07-29,2010-08-02,1947.45079312,2010,LIGHTNING,84830617.2248,64413.3836782
WANCP,NORTH CASCADES NP,TRIPP CANYON,346,2010-07-29,2010-08-02,71.54657712,2010,LIGHTNING,3116556.43295,7583.75126872
WA,UNKNOWN,EXCELSIOR ROAD,UNKNOWN,1987-01-01,1987-01-01,1255.68839052,1987,UNKNOWN,54697567.5,52648.1172331
WA,UNKNOWN,SALNAVE,UNKNOWN,1991-08-01,1991-08-01,463.60812165,1991,UNKNOWN,20194689.0,24364.8285854
WA,UNKNOWN,SPRINGDALE,UNKNOWN,1991-08-01,1991-08-01,628.65719782,1991,UNKNOWN,27384198.0,32241.2868189
WAWFS,WA FIRE SERVICE,BROWNS CANYON FIRE (BADGER MTN COMPLEX),902,2008-07-09,2008-07-14,1782.34822885,2008,MISCELLANEOUS,77638778.2928,45355.9500436
