UNITID,AGENCY,FIRENAME,FIRENUM,STARTDATE,PERIMDATE,ACRES,YEAR,CAUSE,SHAPE_AREA,SHAPE_LEN
ORCGF,COLUMBIA RG NSA,MILEPOST 90,461,2018-07-31,2018-08-02,9950.68937637,2018,UNKNOWN,433450295.428,134150.822721
WASES,WA DNR - SE REGION,NAVARRE,455,2018-07-31,2018-08-02,150.97352905,2018,LIGHTNING,6576380.61991,12895.7417886
WASPD,SPOKANE BLM,HWY 24 COMMAND,447,2018-07-30,2018-07-31,1124.67702208,2018,UNKNOWN,48990735.1182,35828.1186123
WANES,WA DNR - NE REGION,SHEEP CREEK,1773,2018-07-30,2018-08-06,459.41399417,2018,UNKNOWN,20011993.5379,26124.6734057
WASPD,SPOKANE BLM,RAGGED BUTTE,490,2018-08-06,2018-08-08,1286.64147246,2018,UNKNOWN,56045878.3561,37698.6930281
WANES,WA DNR - NE REGION,ANGEL SPRINGS,1801,2018-08-02,2018-08-09,5050.16234872,2018,HUMAN,219984191.971,123830.945189
WAOWF,OKAN-WEN NF,DOE FALLS,526,2018-08-11,2018-08-11,6.0372354,2018,LIGHTNING,262980.921904,1944.16591499
WAOWF,OKAN-WEN NF,DOE,525,2018-08-11,2018-08-11,16.16448527,2018,LIGHTNING,704122.161819,3453.61192671
WAOWF,OKAN-WEN NF,BOULDER CREEK,529,2018-07-29,2018-08-11,6.83147228,2018,LIGHTNING,297577.742306,2118.03286487
WASPD,SPOKANE BLM,SADDLE MOUNTAIN,468,2018-08-02,2018-08-03,1851.42994258,2018,HUMAN,80647965.7061,51924.2966199
WAOWF,OKAN-WEN NF,WHITEPINE,442,2018-07-29,2018-08-14,9.73590295,2018,LIGHTNING,424094.236331,5045.11341995
WACOF,COLVILLE NF,GRIZZ,1901,2018-08-11,2018-08-12,5.79558408,2018,LIGHTNING,252454.632784,2003.20399678
WAOWF,OKAN-WEN NF,LOST,486,2018-08-05,2018-08-21,79.38942942,2018,UNKNOWN,3458189.7129,12604.5099451
WAOLF,OLYMPIC NF,MAPLE,207,2018-08-04,2018-08-21,2154.36549938,2018,UNKNOWN,93843785.7769,112286.235381
WANES,WA DNR - NE REGION,BOYDS,1909,2018-08-11,2018-08-27,4660.00314949,2018,HUMAN,202988925.234,131602.00291
WAWFS,WA FIRE SERVICE,CRYSTAL,585,2018-09-01,2018-09-02,2610.61808322,2018,HUMAN,113718068.832,90790.9471988
WACOF,COLVILLE NF,HORNS MOUNTAIN,1907,2018-08-11,2018-09-01,5902.00420765,2018,LIGHTNING,257090274.921,168859.602015
WAGPF,GIFFORD PINCHOT NF,CLEAR FORK,521,2018-08-08,2018-08-30,73.97606088,2018,LIGHTNING,3222384.32256,9879.39079238
WAOWF,OKAN-WEN NF,MIRIAM,433,2018-07-30,2018-08-30,4577.00670692,2018,UNKNOWN,199373614.657,163320.86114
WAYAA,BIA - YAKIMA,MENINICK PASS,127,2018-08-16,2018-09-04,5000.15559588,2018,LIGHTNING,217805906.53,77147.3645145
WAYAA,BIA - YAKIMA,MILE MARKER 44,143,2018-09-01,2018-09-04,1792.93979538,2018,HUMAN,78100145.0853,51433.3378244
WAOWF,OKAN-WEN NF,LEFT HAND,304,2019-07-23,2019-08-04,3462.67446203,2019,LIGHTNING,150833496.23,66804.5241444
WACOA,COLVILLE AGENCY,WILLIAMS FLATS,190106,2019-08-02,2019-08-26,44378.77008542,2019,UNDER INVESTIGATION,1933131492.37,393988.004734
WAOWF,OKAN-WEN NF,DEVORE CREEK,362,2019-07-26,2019-08-30,630.67678106,2019,LIGHTNING,27472170.6939,76246.5043767
WAOWF,OKAN-WEN NF,SOUTH FORK CREEK,320,2019-07-23,2019-09-04,175.72008673,2019,LIGHTNING,7654336.36054,29069.3587609
WAOLP,OLYMPIC NP,MT DANA,185,2019-08-31,2019-09-08,42.74724675,2019,LIGHTNING,1862062.61994,8343.92991295
WACOA,COLVILLE AGENCY,ELMER CITY,19067,2019-06-23,2019-06-25,2019.3475577,2019,HUMAN,87962427.7626,58314.3036235
WASPD,SPOKANE BLM,POWERLINE,270,2019-07-14,2019-07-17,7723.37951928,2019,UNKNOWN,336429066.139,89264.3674491
WAMCR,MID COLUMBIA NWR,COLD CREEK,282,2019-07-18,2019-07-20,41711.70535344,2019,UNKNOWN,1816954617.36,239583.175467
WAWFS,WA FIRE SERVICE,JUNIPER WIND TOWER,293,2019-07-20,2019-07-22,242.06357292,2019,UNKNOWN,10544247.0592,18767.3834249
WANES,WA DNR - NE REGION,GRAHAM,1773,2019-07-24,2019-07-25,99.16486603,2019,LIGHTNING,4319604.28573,11457.843378
WASES,WA DNR - SE REGION,DESERT CANYON,334,2019-07-24,2019-07-26,1461.06273841,2019,UNDETERMINED,63643638.3099,47499.398032
WACOF,COLVILLE NF,NORTH MILL CREEK,1945,2019-08-08,2019-08-12,422.70882728,2019,UNKNOWN,18413122.8634,28433.620349
WASES,WA DNR - SE REGION,DRY SAGE,137,2019-06-08,2019-11-05,383.75363068,2019,UNKNOWN,16716241.2875,16527.688615
WAWFS,WA FIRE SERVICE,SULPHUR,391,2019-08-02,2019-11-12,1145.75785692,2019,UNKNOWN,49909012.6108,47711.5025554
WASPD,SPOKANE BLM,SADDLE MOUNTAIN,345,2019-07-24,2019-12-10,123.87746031,2019,UNKNOWN,5396080.58684,13525.8827525
WASPD,SPOKANE BLM,MILEPOST 20,645,2019-10-29,2019-12-10,1122.1958153,2019,UNKNOWN,48882654.1834,40570.9727148
WA,UNKNOWN,HAMBRE MT,UNKNOWN,1984-10-17,1984-10-17,3030.27228719,1984,UNKNOWN,131998132.836,98521.0722676
WA,UNKNOWN,HANFORD,UNKNOWN,1984-08-12,1984-08-12,122894.13853662,1984,UNKNOWN,5353247261.6,651484.484655
WA,UNKNOWN,VERNITA BR,UNKNOWN,1984-05-30,1984-05-30,1996.05897857,1984,UNKNOWN,86947981.3135,60314.1493163
WA,UNKNOWN,UNNAMED,UNKNOWN,1985-07-20,1985-07-20,1332.38643872,1985,UNKNOWN,58038521.116,37420.0490584
WA,UNKNOWN,ROSA,UNKNOWN,1985-07-29,1985-07-29,19437.41346242,1985,UNKNOWN,846690343.651,226005.548939
WA,UNKNOWN,UNNAMED,UNKNOWN,1985-08-09,1985-08-09,1842.18538692,1985,UNKNOWN,80245274.4723,48520.0964471
WA,UNKNOWN,UNNAMED,UNKNOWN,1985-08-25,1985-08-25,2170.10802495,1985,UNKNOWN,94529527.4477,59472.7042367
WA,UNKNOWN,BEAVER,UNKNOWN,1985-08-24,1985-08-24,1106.86081548,1985,UNKNOWN,48214664.263,37808.2611856
WA,UNKNOWN,KELLERFE,UNKNOWN,1985-07-04,1985-07-04,1695.96763027,1985,UNKNOWN,73876054.4694,40174.74024
WA,UNKNOWN,UNNAMED,UNKNOWN,1985-08-06,1985-08-06,2834.75756183,1985,UNKNOWN,123481545.466,62816.6238475
WA,UNKNOWN,MONSE,UNKNOWN,1985-06-23,1985-06-23,2891.6061372,1985,UNKNOWN,125957859.504,53842.4982871
WA,UNKNOWN,MINNIE,UNKNOWN,1985-08-28,1985-08-28,3586.36839095,1985,UNKNOWN,156221582.222,57882.8718208
WA,UNKNOWN,AIRPORT,UNKNOWN,1985-08-30,1985-08-30,1333.71579746,1985,UNKNOWN,58096427.7509,40395.5033764
WA,UNKNOWN,HUBBARD CR,UNKNOWN,1985-07-21,1985-07-21,6804.3440656,1985,UNKNOWN,296396041.91,77874.6558737
WA,UNKNOWN,BARKER MT,UNKNOWN,1985-08-28,1985-08-28,32878.94915805,1985,UNKNOWN,1432201296.5,267446.014061
WA,UNKNOWN,GOLD HILL,UNKNOWN,1985-08-28,1985-08-28,1526.22587302,1985,UNKNOWN,66482133.0995,37366.2834613
WA,UNKNOWN,TRAIN,UNKNOWN,1986-06-05,1986-06-05,1897.2162616,1986,UNKNOWN,82642409.7846,86649.9144334
WA,UNKNOWN,JOSEPH CANYON 1,UNKNOWN,1986-08-11,1986-08-11,14396.6894715,1986,UNKNOWN,627117284.902,224399.059192
WA,UNKNOWN,CAMERON CK,UNKNOWN,1986-08-21,1986-08-21,3716.83883385,1986,UNKNOWN,161904851.981,67832.5546534
WA,UNKNOWN,EUREKA,UNKNOWN,1986-08-02,1986-08-02,3480.06718075,1986,UNKNOWN,151591120.027,76926.6054265
WA,UNKNOWN,BENTON,UNKNOWN,1987-08-23,1987-08-23,2108.28159237,1987,UNKNOWN,91836378.8169,62234.0520141
WA,UNKNOWN,DRILLING,UNKNOWN,1987-09-03,1987-09-03,3350.49059754,1987,UNKNOWN,145946786.64,66554.0113058
WA,UNKNOWN,LAMBING,UNKNOWN,1987-07-15,1987-07-15,9451.23636814,1987,UNKNOWN,411694209.414,186779.059951
WA,UNKNOWN,MONSE,UNKNOWN,1987-10-03,1987-10-03,7927.34756624,1987,UNKNOWN,345313878.726,85463.7346168
WA,UNKNOWN,UNNAMED,UNKNOWN,1989-08-03,1989-08-03,2804.27533478,1989,UNKNOWN,122153744.967,61363.57183
WA,UNKNOWN,VALLEY RD,UNKNOWN,1989-07-07,1989-07-07,5445.44309543,1989,UNKNOWN,237202552.424,67549.6780989
WA,UNKNOWN,CAMERON LK,UNKNOWN,1989-08-07,1989-08-07,1897.7286155,1989,UNKNOWN,82664727.8312,53899.2823326
WA,UNKNOWN,UNNAMED,UNKNOWN,1990-07-31,1990-07-31,2078.5022967,1990,UNKNOWN,90539197.8863,83442.0113453
WA,UNKNOWN,LOCUSTGROVE,UNKNOWN,1990-07-30,1990-07-30,17185.31639794,1990,UNKNOWN,748589387.928,284296.73463
WA,UNKNOWN,NAKE,UNKNOWN,1990-07-19,1990-07-19,1577.85352994,1990,UNKNOWN,68731024.8392,50327.8111037
WA,UNKNOWN,EMERSON,UNKNOWN,1990-07-30,1990-07-30,6703.03400247,1990,UNKNOWN,291982993.212,133337.167662
WA,UNKNOWN,UNNAMED,UNKNOWN,1990-08-14,1990-08-14,1270.47736677,1990,UNKNOWN,55341772.7289,54569.0336041
WA,UNKNOWN,UNNAMED,UNKNOWN,1990-07-24,1990-07-24,1403.07587012,1990,UNKNOWN,61117740.4306,37676.3560179
WA,UNKNOWN,WHITE RIVER,UNKNOWN,1990-07-14,1990-07-14,1319.72522404,1990,UNKNOWN,57487000.8107,59641.9066804
WA,UNKNOWN,SNOOKUM,UNKNOWN,1992-08-04,1992-08-04,2380.42499666,1992,UNKNOWN,103690898.09,69898.3470036
WA,UNKNOWN,LIZZY,UNKNOWN,1992-06-24,1992-06-24,2328.36216968,1992,UNKNOWN,101423050.418,79155.1010406
WA,UNKNOWN,UNNAMED,UNKNOWN,1992-06-07,1992-06-07,1586.83753469,1992,UNKNOWN,69122366.5207,79564.7147574
WA,UNKNOWN,365,UNKNOWN,1992-09-12,1992-09-12,3156.98291861,1992,UNKNOWN,137517625.862,66738.5420429
WA,UNKNOWN,RATTLESNAKE,UNKNOWN,1992-06-09,1992-06-09,17200.47329129,1992,UNKNOWN,749249619.561,241381.667488
WA,UNKNOWN,GOOSE LAKE,UNKNOWN,1992-05-20,1992-05-20,1878.6698669,1992,UNKNOWN,81834532.0631,42467.0536757
WA,UNKNOWN,SUNNYSLOPE,UNKNOWN,1992-05-20,1992-05-20,1082.60435323,1992,UNKNOWN,47158056.9941,34545.9627129
WA,UNKNOWN,WHITMORE,UNKNOWN,1992-06-25,1992-06-25,5938.32497721,1992,UNKNOWN,258672401.315,72065.6065286
WA,UNKNOWN,BOOT MTN,UNKNOWN,1992-06-25,1992-06-25,6133.0033633,1992,UNKNOWN,267152557.892,79901.2982416
WA,UNKNOWN,RATTLESNAKE,UNKNOWN,1992-06-25,1992-06-25,2712.5732979,1992,UNKNOWN,118159220.218,59519.3693109
WA,UNKNOWN,JACKASS BU,UNKNOWN,1992-08-16,1992-08-16,1332.14122554,1992,UNKNOWN,58027839.6726,39663.3773889
WA,UNKNOWN,HIGHWAY 24,UNKNOWN,1993-06-14,1993-06-14,11412.20973974,1993,UNKNOWN,497113867.801,181893.016883
WA,UNKNOWN,UNNAMED,UNKNOWN,1995-09-04,1995-09-04,1266.27822654,1995,UNKNOWN,55158858.9121,38634.6762057
WA,UNKNOWN,WLKOLIVES,UNKNOWN,1999-08-12,1999-08-12,1101.56276087,1999,UNKNOWN,47983881.9276,47786.0370667
WA,UNKNOWN,JAMESON LAKE,UNKNOWN,1999-08-14,1999-08-14,1637.96989841,1999,UNKNOWN,71349683.3751,43506.3838358
WA,UNKNOWN,2-RIVERS,UNKNOWN,1999-09-23,1999-09-23,3147.68198353,1999,UNKNOWN,137112478.751,73156.5553187
WA,UNKNOWN,TIMME RANCH,UNKNOWN,1999-08-25,1999-08-25,1717.884812,1999,UNKNOWN,74830763.0869,40327.6855057
WA,UNKNOWN,MALOTT,UNKNOWN,1999-09-25,1999-09-25,2818.03452803,1999,UNKNOWN,122753093.027,59817.3681715
WAWFS,WA FIRE SERVICE,ROAD 11,000314,2020-07-11,2020-07-13,9632.97082265,2020,UNDETERMINED,419610530.588,120641.629388
WASPD,SPOKANE BLM,35 COMMAND,UNKNOWN,2020-07-10,2020-07-10,92.27711352,2020,UNKNOWN,4019574.98669,17574.6464259
WAWFS,WA FIRE SERVICE,ROAD A,UNKNOWN,2020-07-03,2020-07-03,3.43276882,2020,UNKNOWN,149530.811741,2069.14000578
WACOA,COLVILLE AGENCY,POTHOLE,200084,2020-07-06,2020-07-08,351.83901156,2020,MISCELLANEOUS,15326046.0393,19207.061441
WAMCR,MID-COLUMBIA NWR,SADDLE MOUNTAIN,000291,2020-07-06,2020-07-07,7713.18217724,2020,UNDETERMINED,335984871.697,80697.948877
WASPD,SPOKANE BLM,SILICA,000263,2020-07-04,2020-07-04,13.16782156,2020,UNKNOWN,573588.012789,6487.55350835
WACOA,COLVILLE AGENCY,GREENHOUSE,200093,2020-07-23,2020-07-24,5171.0197029,2020,UNKNOWN,225248717.261,89449.996216
WASPD,SPOKANE BLM,KONNOWAC,000436,2020-08-03,2020-08-05,1083.52696927,2020,UNDETERMINED,47198245.988,36963.8479389
WASPD,SPOKANE BLM,COULEE MEADOWS,000403,2020-07-30,2020-07-31,775.97594373,2020,UNKNOWN,33801376.9028,26069.0794904
WAYAA,BIA - YAKIMA,NORTH BROWNSTOWN,000082,2020-08-16,2020-08-17,344.26921519,2020,HUMAN,14996307.0283,21653.6131521
WASPD,SPOKANE BLM,STORMY POINT,000284,2020-07-05,2020-07-06,5.7981535,2020,UNKNOWN,252566.556306,2665.34318842
WAMCR,MID-COLUMBIA NWR,TAYLOR POND,000508,2020-08-16,2020-08-17,24454.02645655,2020,LIGHTNING,1065213131.58,257336.240912
WAWFS,WA FIRE SERVICE,CHIEF TIMOTHY,001927,2020-08-16,2020-08-17,1322.07464994,2020,HUMAN,57589341.3932,33829.7772166
WAYAA,BIA - YAKIMA,NORTH BROWNSTOWN 3,000087,2020-08-16,2020-08-17,5966.48718085,2020,HUMAN,259899141.998,120162.916193
WAYAA,BIA - YAKIMA,TULE ROAD,000088,2020-08-16,2020-08-17,698.46105612,2020,UNKNOWN,30424841.905,27099.856781
WAOWF,OKAN-WEN NF,JUNGLE CREEK,000510,2020-08-17,2020-08-31,540.65973291,2020,UNKNOWN,23551043.7612,22100.8821375
WAYAA,BIA - YAKIMA,NORTH BROWNSTOWN 2,000085,2020-08-16,2020-08-17,883.97849852,2020,HUMAN,38505949.3712,35292.6747758
WASPD,SPOKANE BLM,PALMER,001947,2020-08-18,2020-08-20,18013.48854307,2020,UNDER INVESTIGATION,784664422.269,151313.600046
WASES,WA DNR - SE REGION,BERTSCHI ROAD,000334,2020-07-16,2020-07-23,250.25362447,2020,UNDER INVESTIGATION,10901004.2778,20523.2199642
WASES,WA DNR - SE REGION,COLOCKUM,000370,2020-07-24,2020-07-25,2966.85175732,2020,UNDER INVESTIGATION,129235545.605,88322.8330377
WANES,WA DNR - NE REGION,GREEN,001723,2020-07-27,2020-07-30,1786.3060831,2020,MISCELLANEOUS,77811181.734,45155.8569028
WAOLP,OLYMPIC NP,EAST BEACH ROAD,000112,2020-07-29,2020-07-30,84.80636818,2020,HUMAN,3694150.62111,10283.4424844
WANES,WA DNR - NE REGION,BADGER LAKE,001921,2020-08-16,2020-08-19,333.53400919,2020,UNDER INVESTIGATION,14528683.3252,36205.9592267
WANES,WA DNR - NE REGION,ANGLIN,001725,2020-07-27,2020-07-29,1760.94950861,2020,MISCELLANEOUS,76706653.7674,42353.37482
ORUMF,UMATILLA NF,RATTLESNAKE,000873,2020-08-18,2020-08-21,497.75579028,2020,LIGHTNING,21682155.4957,30338.91417
WASES,WA DNR - SE REGION,EVANS CANYON,000565,2020-08-31,2020-09-02,75681.63905654,2020,UNDETERMINED,3296679010.55,605059.746068
WANES,WA DNR - NE REGION,HEATON ROAD,002092,2020-09-02,2020-09-02,299.87599412,2020,MISCELLANEOUS,13062546.0534,15209.4304804
WAWFS,WA FIRE SERVICE,PEARL HILL,000594,2020-09-07,2020-09-11,223802.05680059,2020,UNDETERMINED,9748778599.0,1376436.94671
WANES,WA DNR - NE REGION,CUSTOMS ROAD,002167,2020-03-20,2020-03-23,1110.42683008,2020,DEBRIS BURN,48369999.2377,46516.4921214
WAGPF,GIFFORD PINCHOT NF,BIG HOLLOW,000864,2020-09-08,2020-09-16,24995.15262142,2020,UNKNOWN,1088784493.04,550660.991936
WANES,WA DNR - NE REGION,EUCLID TRACKS,002173,2020-09-07,2020-09-08,194.83999118,2020,POWER LINE,8487196.06694,19122.8846333
WAWFS,WA FIRE SERVICE,MANNING RD,000114,2020-09-07,2020-09-08,2685.36497072,2020,UNKNOWN,116974030.227,61141.9736363
WASES,WA DNR - SE REGION,APPLE ACRES,000596,2020-09-07,2020-09-08,5754.93613994,2020,UNDER INVESTIGATION,250684015.517,110958.428366
WANES,WA DNR - NE REGION,WHITNEY,002144,2020-09-07,2020-09-08,127430.50354583,2020,POWER LINE,5550850530.99,666083.21194
WANES,WA DNR - NE REGION,BABB-MALDEN,02151,2020-09-07,2020-09-08,14475.47300135,2020,UNKNOWN,630549081.735,180765.975614
WACOA,COLVILLE AGENCY,FRY,200131,2020-09-07,2020-09-12,481.45419034,2020,HUMAN,20972060.6426,23677.9904025
WAWFS,WA FIRE SERVICE,FRUIT VALLEY,000252,2020-09-14,2020-09-14,166.52856153,2020,UNKNOWN,7253955.12455,17731.7322552
WASPS,WA DNR - SPS REGION,FISH,000199,2020-09-08,2020-09-12,132.41692836,2020,MISCELLANEOUS,5768058.32692,12951.4216049
WAMSF,MT. BAKER-SNOQ NF,DOWNEY CREEK,000165,2020-09-16,2020-10-11,2572.60668201,2020,LIGHTNING,112062298.818,57285.9695969
WACOA,COLVILLE AGENCY,INCHELIUM HIGHWAY,200133,2020-09-07,2020-09-12,7109.41948052,2020,HUMAN,309685073.827,124664.089513
WACOA,COLVILLE AGENCY,COLD SPRINGS,200130,2020-09-06,2020-09-11,190033.24711394,2020,UNDER INVESTIGATION,8277815132.92,654430.452778
WACOA,COLVILLE AGENCY,KEWA FIELD,200135,2020-09-07,2020-09-12,11744.39188743,2020,HUMAN,511583664.276,171347.82846
WAOWF,OKAN-WEN NF,COLD CREEK,000639,2020-09-21,2020-09-21,565.21438615,2020,UNDETERMINED,24620640.1776,32168.1293116
WAMCR,MID-COLUMBIA NWR,PATERSON,000599,2020-09-07,2020-09-12,1462.0501548,2020,UNKNOWN,63686649.9958,106045.598133
WAWFS,WA FIRE SERVICE,WAWAWAI CANYON,002211,2020-09-12,2020-09-12,303.49882149,2020,UNDER INVESTIGATION,13220355.7827,19772.7318543
WASPD,SPOKANE BLM,KAHLOTUS,000607,2020-08-21,2020-08-28,21569.55607296,2020,UNKNOWN,939566104.262,223601.2217
WAWFS,WA FIRE SERVICE,GERBER,000467,2020-10-08,2020-10-08,7.64972055,2020,UNKNOWN,333220.494282,4342.46492661
WAWFS,WA FIRE SERVICE,DRUMHELLER NORTHEAST,000350,2020-10-08,2020-10-08,30.76708789,2020,UNKNOWN,1340208.98755,5100.417787
WAOWF,OKAN-WEN NF,CHIKAMIN,000407,2020-07-31,2020-09-28,1610.25151415,2020,LIGHTNING,70142275.3862,82243.2409115
WASPD,SPOKANE BLM,CAMP,000529,2020-11-09,2020-11-09,109.53282663,2020,UNKNOWN,4771230.84318,13228.0115939
WASPD,SPOKANE BLM,FINLEY ROAD,000397,2020-07-29,2020-07-30,2.80594265,2020,UNKNOWN,122226.373128,2369.62858309
WASPD,SPOKANE BLM,BEVERLY BURKE,000597,2020-09-07,2020-09-08,788.19633787,2020,UNDETERMINED,34333695.1423,38927.2751422
WAMCR,MID COLUMBIA NWR,MORGAN LAKE,000465,2020-08-09,2020-08-09,2.11294164,2020,UNKNOWN,92039.369856,1430.15856975
WASES,WA DNR - SE REGION,STAYMAN FLATS,000236,2020-06-27,2020-07-04,7.7818345,2020,MISCELLANEOUS,338975.354838,3211.9824365
WANES,WA DNR - NE REGION,BLUE LAKE ONE,001748,2020-07-30,2020-07-30,87.56092654,2020,UNDETERMINED,3814138.70336,12460.9893441
WASPD,SPOKANE BLM,CHANDLER,000586,2020-09-05,2020-09-06,34.39389226,2020,UNKNOWN,1498191.95409,4647.61969679
WAWFS,WA FIRE SERVICE,GRANDVIEW,000332,2020-07-15,2020-07-16,60.52535513,2020,UNKNOWN,2636473.92364,7192.67675421
WASPD,SPOKANE BLM,DENNIS ROAD,000268,2020-07-04,2020-07-05,57.95498917,2020,UNKNOWN,2524509.23029,13410.1776112
WAMCR,MID-COLUMBIA NWR,ROCK BLUFF,000146,2020-05-30,2020-05-31,25.86595462,2020,UNKNOWN,1126716.47628,5630.6395318
WAMCR,MID-COLUMBIA NWR,MARSH UNIT 3,000145,2020-05-30,2020-05-31,175.80584334,2020,LIGHTNING,7658071.90353,17349.267174
WASPA,SPOKANE AGENCY,MILL POND,001280,2020-04-18,2020-04-19,15.36804383,2020,UNKNOWN,669429.311591,3521.09232561
WASPA,SPOKANE AGENCY,MATHEWS LAKE,001296,2020-04-21,2020-04-22,78.31536448,2020,UNKNOWN,3411403.6309,6996.52952497
WASPA,SPOKANE AGENCY,FLETT LOOP,001282,2020-04-19,2020-04-20,139.98969702,2020,UNKNOWN,6097926.81042,13959.2693772
WASPD,SPOKANE BLM,WATERMELON HILL,001714,2020-07-26,2020-07-27,17.25460242,2020,MISCELLANEOUS,751607.47503,3354.27709388
WASPD,SPOKANE BLM,ROCKY POINT,000175,2020-06-07,2020-06-25,68.59335165,2020,UNKNOWN,2987914.44612,9141.03425662
WASPD,SPOKANE BLM,OLD VANTAGE ROAD,000317,2020-07-11,2020-07-12,27.63737585,2020,UNDETERMINED,1203879.27631,6639.51567209
WASES,WA DNR - SE REGION,SUNSET,000322,2020-07-13,2020-07-14,154.07591919,2020,UNDER INVESTIGATION,6711520.19379,11935.6971804
WASPD,SPOKANE BLM,GIBBON,000157,2020-05-31,2020-06-01,845.01904615,2020,DEBRIS BURN,36808882.4144,31312.321409
WASES,WA DNR - SE REGION,GUN RANGE,000198,2020-06-18,2020-06-19,110.30957834,2020,UNDER INVESTIGATION,4805066.01225,9172.68142433
WASPD,SPOKANE BLM,BIG HORN,000249,2020-06-30,2020-07-01,397.2767743,2020,UNDER INVESTIGATION,17305307.0672,20710.9638805
WASPD,SPOKANE BLM,WEBBER SPRINGS,000682,2020-09-24,2020-09-25,54.28935717,2020,DEBRIS BURN,2364834.9391,10299.989238
WAWFS,WA FIRE SERVICE,SUMNER GRADE,067404,2020-09-08,2020-09-13,347.04878418,2020,POWER LINE,15117384.5692,31782.5287541
WANES,WA DNR - NE REGION,RITCHEY,001060,2020-03-04,2020-03-10,11.07972743,2020,RAILROAD,482630.996279,10199.0618118
WANES,WA DNR - NE REGION,HIGHWAY 27,001695,2020-07-24,2020-07-28,8.17127183,2020,MISCELLANEOUS,355939.176989,8744.844518
WANES,WA DNR - NE REGION,SHORE ACRES,001804,2020-08-04,2020-08-13,18.09260864,2020,LOGGING,788110.880025,4429.55676214
WANES,WA DNR - NE REGION,SHERMAN,001627,2020-07-16,2020-07-22,3.54016441,2020,UNDER INVESTIGATION,154208.944814,2118.02809058
WANES,WA DNR - NE REGION,SPRAGUE,001792,2020-08-02,2020-08-06,15.72484337,2020,MISCELLANEOUS,684971.437283,4173.79377747
